,ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
2794,ID_8CK0QJ8,2010-08-06,2011-08-05,Male,38.0,2010-08-06,1,,,nan,,,CarSafe,0
2795,ID_8CLFKXK,2010-01-14,2011-01-13,Male,51.0,2010-01-14,1,Saloon,Brown,TOYOTA,,,Car Classic,1
2796,ID_8CMPRYW,2010-01-01,2010-12-31,Male,51.0,2010-01-01,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
2797,ID_8CODHHS,2010-02-11,2011-02-10,Male,31.0,2010-02-11,1,Saloon,,TOYOTA,,,CarSafe,0
2798,ID_8COUUVJ,2010-03-06,2011-03-04,Male,46.0,2010-03-06,1,,,Honda,Kaduna North,Kaduna-North,Car Classic,0
2799,ID_8CP81AH,2010-11-01,2011-10-30,Male,36.0,2010-11-01,2,,,nan,Eti-Osa,Eti-Osa,CarSafe,0
2800,ID_8CP9Q3F,2010-12-27,2011-12-26,Joint Gender,40.0,2010-12-27,1,,,nan,,,CarSafe,0
2801,ID_8D3XM09,2010-09-23,2011-09-22,Male,43.0,2010-09-23,1,,,nan,,,CarSafe,0
2802,ID_8D4VPQD,2010-09-14,2011-09-13,Male,41.0,2010-09-14,3,Saloon,,TOYOTA,Lagos,Lagos,Car Classic,1
2803,ID_8D79352,2010-09-26,2011-09-25,,43.0,2010-09-26,1,,,nan,Ikoyi,Lagos,Car Classic,0
2804,ID_8DCLY9J,2010-02-13,2011-02-12,Male,50.0,2010-02-13,1,Saloon,,TOYOTA,,,CarSafe,0
2805,ID_8DLRZCB,2010-01-08,2011-01-08,Male,37.0,2010-01-08,1,JEEP,Gold,Lexus,Abuja Municipal,Abuja-Municipal,Car Classic,0
2806,ID_8DM9CP2,2010-11-19,2011-11-18,Male,41.0,2010-11-19,1,,,nan,,,CarSafe,0
2807,ID_8DQQWKR,2010-12-24,2011-06-23,Male,,2010-12-24,1,,,nan,Victoria Island,Lagos,CVTP,0
2808,ID_8DSJYY9,2010-04-01,2010-12-31,,,2010-04-01,2,,,Honda,Lagos Island,Lagos,Car Classic,0
2809,ID_8E49KFK,2010-02-03,2011-02-02,Female,39.0,2010-02-03,1,JEEP,,Nissan,,,CarSafe,0
2810,ID_8E9VVSQ,2010-10-16,2011-10-15,Male,40.0,2010-10-16,1,,,nan,,,CarSafe,0
2811,ID_8EE2HIV,2010-01-20,2011-01-19,Male,57.0,2010-01-20,1,Saloon,Black,TOYOTA,,,CarSafe,0
2812,ID_8EJ2HSL,2010-11-25,2011-11-24,Male,50.0,2010-11-25,2,,,nan,Ikeja,Lagos,Car Classic,0
2813,ID_8EK3KEB,2010-05-10,2011-05-09,Female,34.0,2010-05-10,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,0
2814,ID_8EKE9Z4,2010-03-27,2011-03-26,Female,41.0,2010-03-27,1,Saloon,,TOYOTA,,,CarSafe,0
2815,ID_8EL68EA,2010-06-17,2011-06-16,Male,37.0,2010-06-17,1,Saloon,,Volvo,,,CarSafe,0
2816,ID_8EOPHQY,2010-07-10,2011-07-09,Male,53.0,2010-07-10,1,Saloon,Black,TOYOTA,,,Car Classic,0
2817,ID_8EPCJFU,2010-02-21,2011-02-20,Male,40.0,2010-02-21,1,Saloon,,TOYOTA,,,CarSafe,0
2818,ID_8EQBK6I,2010-09-09,2011-04-29,Male,45.0,2010-09-09,2,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
2819,ID_8FCB72T,2010-06-13,2011-06-12,Male,34.0,2010-06-13,1,Saloon,,Audi,Ikoyi,Lagos,Car Classic,0
2820,ID_8FGID9P,2010-09-02,2011-09-01,Male,30.0,2010-09-02,1,,,nan,,,CarSafe,0
2821,ID_8FHZVKQ,2010-04-26,2011-04-25,Female,61.0,2010-04-26,2,Saloon,,TOYOTA,,,CarSafe,0
2822,ID_8FIFHQ0,2010-01-25,2011-01-24,Male,37.0,2010-01-25,2,JEEP,Brown,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
2823,ID_8FK4ZXV,2010-11-13,2011-09-21,Male,50.0,2010-11-13,2,,,nan,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
2824,ID_8FKOGS3,2010-07-31,2011-07-30,Male,84.0,2010-07-31,2,Saloon,Black,TOYOTA,Oyi ,Benue,Car Classic,0
2825,ID_8FLB1VE,2010-03-19,2011-03-18,Male,35.0,2010-03-19,1,Bus,,Fiat,,,CVTP,1
2826,ID_8FNVR9O,2010-05-22,2011-05-21,Female,29.0,2010-05-22,1,JEEP,Black,TOYOTA,,,Car Classic,0
2827,ID_8FPFZ8Y,2010-06-25,2011-06-24,Female,54.0,2010-06-25,1,Saloon,Silver,TOYOTA,,,Car Classic,0
2828,ID_8FUXDFP,2010-04-18,2011-04-17,,39.0,2010-04-18,3,,,nan,Akure,Ondo,Muuve,0
2829,ID_8FWTQ1N,2010-09-30,2011-09-29,Male,37.0,2010-09-30,1,,,nan,,,Car Classic,0
2830,ID_8G09KCM,2010-06-07,2011-06-06,Male,34.0,2010-06-07,1,Saloon,Black,TOYOTA,,,Car Classic,0
2831,ID_8G0S3PD,2010-05-23,2011-05-22,Male,53.0,2010-05-23,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
2832,ID_8G6XZZJ,2010-02-13,2011-02-12,Female,,2010-02-13,1,Saloon,,TOYOTA,,,Car Classic,0
2833,ID_8GAKU1Z,2010-11-26,2011-11-25,Male,41.0,2010-11-26,1,,,nan,,,CarSafe,0
2834,ID_8GBHSC0,2010-04-30,2011-04-29,Male,43.0,2010-04-30,2,JEEP,Green,Mercedes,Surulere,Lagos,Car Classic,0
2835,ID_8GTNSPB,2010-07-31,2011-07-30,Male,,2010-07-31,2,JEEP,,Honda,Lekki,Lagos,Customized Motor,0
2836,ID_8GWMRI6,2010-09-27,2011-09-26,Female,46.0,2010-09-27,1,JEEP,,TOYOTA,Surulere,Lagos,Car Classic,0
2837,ID_8H74USN,2010-07-04,2011-07-03,,20.0,2010-07-04,1,Truck,Blue,Mercedes,Victoria Island,Lagos,CVTP,0
2838,ID_8HMOHJH,2010-04-11,2011-03-10,Male,28.0,2010-04-11,1,,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0
2839,ID_8HOK6HZ,2010-09-16,2011-04-21,Male,43.0,2010-09-16,1,,,nan,,,Car Classic,0
2840,ID_8HX3JLJ,2010-04-10,2011-03-28,Male,31.0,2010-04-10,1,Saloon,Blue,TOYOTA,,,Car Classic,0
2841,ID_8I4FXNW,2010-04-30,2011-03-01,Male,37.0,2010-04-30,1,Saloon,,TOYOTA,Alimosho,Lagos,Car Classic,1
2842,ID_8I8USAY,2010-12-10,2011-12-02,Male,43.0,2010-12-10,2,Saloon,Black,Peugeot,Jos North,Jos-North,Car Classic,0
2843,ID_8IIIHRC,2010-09-11,2011-09-10,Male,37.0,2010-09-11,1,,,nan,,,Car Classic,0
2844,ID_8INR6DB,2010-03-14,2011-03-13,,51.0,2010-03-14,1,Saloon,,TOYOTA,,,CarSafe,0
2845,ID_8IRHGTT,2010-01-11,2011-01-10,Male,44.0,2010-01-11,2,Saloon,,Hyundai,Abuja Municipal,Abuja-Municipal,Car Classic,0
2846,ID_8IS3A1U,2010-01-27,2011-01-26,Male,51.0,2010-01-27,1,Saloon,,Kia,Ogbmosho South,Ogbmosho-South,Car Classic,0
2847,ID_8IZRGSG,2010-11-16,2011-11-15,Male,33.0,2010-11-16,1,Saloon,,TOYOTA,Port Harcourt,Rivers,Car Classic,0
2848,ID_8J23WN1,2010-09-04,2011-09-03,Female,50.0,2010-09-04,1,Saloon,Silver,Hyundai,Lekki,Lagos,Car Classic,0
2849,ID_8J3HU94,2010-03-24,2011-03-23,Female,34.0,2010-03-24,1,JEEP,Black,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Plus,0
2850,ID_8JC97LZ,2010-07-02,2010-12-31,Male,,2010-07-02,1,Truck,Blue,Iveco,Victoria Island,Lagos,CVTP,0
2851,ID_8JCFFH9,2010-04-05,2011-04-04,Male,40.0,2010-04-05,1,Saloon,Black,TOYOTA,,,Car Plus,1
2852,ID_8JQG0U5,2010-02-05,2011-02-04,Male,34.0,2010-02-05,1,JEEP,Black,Ford,Lekki,Lagos,Car Classic,0
2853,ID_8JSQB8W,2010-02-01,2011-01-31,,45.0,2010-02-01,1,Bus,,Volvo,,,CVTP,0
2854,ID_8JUWEQS,2010-11-21,2011-11-20,Male,31.0,2010-11-21,1,,,nan,,,Car Classic,0
2855,ID_8JVMNL5,2010-05-03,2011-01-03,Male,58.0,2010-05-03,1,Saloon,Blue,TOYOTA,,,Car Classic,1
2856,ID_8K1P1EV,2010-04-24,2011-04-23,Male,43.0,2010-04-24,2,Saloon,,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0
2857,ID_8K2J1RS,2010-11-27,2011-11-26,Male,39.0,2010-11-27,1,,,nan,Port Harcourt,Rivers,Car Plus,1
2858,ID_8K3XJ81,2010-04-10,2011-04-09,Male,39.0,2010-04-10,1,Saloon,,Opel,,,CarSafe,0
2859,ID_8K547F5,2010-06-23,2011-06-22,Male,50.0,2010-06-23,6,Saloon,Black,Hyundai,Eti-Osa,Eti-Osa,Customized Motor,0
2860,ID_8KA4D0E,2010-01-11,2011-01-10,Male,43.0,2010-01-11,1,,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,1
2861,ID_8KACGSR,2010-08-29,2011-08-28,Male,32.0,2010-08-29,1,Saloon,,TOYOTA,,,CarSafe,0
2862,ID_8KBIIXA,2010-07-18,2011-07-17,Female,36.0,2010-07-18,1,,,TOYOTA,Surulere,Lagos,Car Classic,0
2863,ID_8KGBRBL,2010-01-21,2011-01-05,,20.0,2010-01-21,3,JEEP,,Lexus,Victoria Island,Lagos,Customized Motor,0
2864,ID_8KK42Q7,2010-01-29,2011-01-28,Female,50.0,2010-01-29,1,Saloon,,TOYOTA,Lagos Mainland,Lagos,CarSafe,0
2865,ID_8KLBXZ5,2010-07-05,2011-07-04,Male,36.0,2010-07-05,1,Saloon,Blue,TOYOTA,,,Car Classic,1
2866,ID_8KLHL7U,2010-12-11,2011-05-23,Male,35.0,2010-12-11,1,Saloon,,TOYOTA,Anambra East,Anambra-East,Car Classic,0
2867,ID_8KN65HY,2010-11-04,2011-03-15,Male,46.0,2010-11-04,4,Saloon,Black,Honda,Victoria Island,Lagos,Customized Motor,0
2868,ID_8KO0NEY,2010-02-18,2011-02-17,Male,32.0,2010-02-18,2,Saloon,,Mercedes,Central,Benue,Car Classic,0
2869,ID_8KPR8H0,2010-09-12,2011-09-11,Male,41.0,2010-09-12,1,,,nan,,,CarSafe,0
2870,ID_8KS4YIN,2010-10-25,2011-10-24,Female,44.0,2010-10-25,1,,Grey,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
2871,ID_8L06SZ9,2010-05-03,2011-04-04,Male,52.0,2010-05-03,1,,,Mack,Ikeja,Lagos,CVTP,0
2872,ID_8L1JF29,2010-02-12,2011-02-11,Joint Gender,,2010-02-12,2,JEEP,,TOYOTA,Enugu North,Enugu-North,Car Classic,0
2873,ID_8L1TK1G,2010-06-24,2011-06-23,Male,44.0,2010-06-24,1,JEEP,,TOYOTA,,,Car Classic,0
2874,ID_8LBVH4H,2010-02-18,2011-02-17,Male,33.0,2010-02-18,1,Saloon,,Honda,Central,Benue,Car Classic,0
2875,ID_8LCL6XC,2010-12-20,2011-12-19,Female,37.0,2010-12-20,1,Saloon,Black,Honda,,,Car Classic,0
2876,ID_8LH63YA,2010-01-21,2011-01-20,Male,41.0,2010-01-21,2,Saloon,,Honda,Keffi,Nasarawa,Car Classic,0
2877,ID_8LR0YKQ,2010-01-01,2010-12-31,,50.0,2010-01-01,1,Saloon,,TOYOTA,,,CarSafe,0
2878,ID_8LYQ9Y5,2010-08-28,2011-02-25,Female,36.0,2010-08-28,1,Saloon,Gold,TOYOTA,,,Car Classic,1
2879,ID_8M0PZF5,2010-01-22,2011-01-21,,44.0,2010-01-22,2,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
2880,ID_8M3G2A1,2010-01-16,2011-01-15,Male,,2010-01-16,1,Saloon,,TOYOTA,,,CarSafe,0
2881,ID_8M5LV6R,2010-12-09,2011-12-08,Male,48.0,2010-12-09,2,,,nan,,,CarSafe,0
2882,ID_8M69SRX,2010-03-07,2011-03-02,Male,46.0,2010-03-07,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
2883,ID_8MC3W1M,2010-02-15,2011-02-14,Male,35.0,2010-02-15,1,Saloon,Blue,TOYOTA,,,Car Classic,1
2884,ID_8MCI3WG,2010-12-10,2011-12-09,Male,42.0,2010-12-10,1,Saloon,Red,TOYOTA,Surulere,Lagos,Car Classic,0
2885,ID_8MGCAJB,2010-08-15,2011-08-14,Male,,2010-08-15,1,,,nan,,,CarSafe,0
2886,ID_8MNXRC6,2010-12-31,2011-12-16,Male,36.0,2010-12-31,1,Saloon,Silver,Kia,Anthony Village,Lagos,Car Classic,1
2887,ID_8MRFLFT,2010-08-28,2011-08-26,Female,48.0,2010-08-28,1,,,nan,,,CarSafe,0
2888,ID_8MRM9M0,2010-04-18,2011-04-17,Male,32.0,2010-04-18,4,Saloon,,TOYOTA,,,CarSafe,0
2889,ID_8MUZRYW,2010-07-05,2011-07-04,Male,42.0,2010-07-05,1,Saloon,,TOYOTA,,,Car Classic,0
2890,ID_8MW0W78,2010-12-13,2011-12-12,Female,40.0,2010-12-13,1,,,nan,,,CarSafe,0
2891,ID_8MWF97N,2010-02-05,2011-02-04,Female,75.0,2010-02-05,1,JEEP,Silver,TOYOTA,Yaba,Benue,Car Classic,0
2892,ID_8N12S00,2010-10-25,2011-01-22,,27.0,2010-10-25,2,,,nan,,,CarFlex,0
2893,ID_8N1XV8X,2010-10-19,2011-10-03,Male,45.0,2010-10-19,1,Saloon,Silver,Hyundai,Asokoro District,Abuja,Car Classic,0
2894,ID_8N35CR1,2010-04-11,2011-03-10,Male,28.0,2010-04-11,1,,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,1
2895,ID_8N8A8BA,2010-01-30,2011-01-29,Female,50.0,2010-01-30,1,,,TOYOTA,,,CarSafe,0
2896,ID_8N8UPU7,2010-04-03,2011-04-01,Male,41.0,2010-04-03,1,JEEP,,Lexus,Oshodi,Lagos,Car Plus,0
2897,ID_8NBQ9TU,2010-12-02,2011-12-01,Male,46.0,2010-12-02,1,,,nan,,,CarSafe,0
2898,ID_8NCK8VL,2010-10-14,2011-04-11,Male,36.0,2010-10-14,1,Saloon,Wine,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0
2899,ID_8NDT33F,2010-04-10,2011-04-09,Female,34.0,2010-04-10,1,Saloon,Ash,TOYOTA,AKUTE,Benue,Car Classic,1
2900,ID_8NFONPM,2010-10-19,2011-01-18,Male,36.0,2010-10-19,1,JEEP,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0
2901,ID_8NKEH20,2010-08-03,2011-08-02,Female,36.0,2010-08-03,2,Saloon,Black,TOYOTA,Lagos,Lagos,Car Classic,0
2902,ID_8NKXGUO,2010-12-05,2011-12-04,,41.0,2010-12-05,1,,,nan,Kaduna,Kaduna,Car Classic,0
2903,ID_8NM25ED,2010-05-03,2011-05-02,Male,57.0,2010-05-03,1,Saloon,Grey,TOYOTA,,,Car Classic,0
2904,ID_8NYBEFF,2010-05-23,2011-05-06,Female,44.0,2010-05-23,1,Saloon,Red,TOYOTA,,,Car Classic,0
2905,ID_8NZPT90,2010-08-21,2011-08-20,Male,42.0,2010-08-21,1,,,nan,,,CarSafe,0
2906,ID_8O0RZIL,2010-07-26,2011-07-25,Male,50.0,2010-07-26,1,Saloon,,TOYOTA,Shomolu,Benue,CarSafe,0
2907,ID_8O1AGLQ,2010-09-27,2011-09-26,Female,51.0,2010-09-27,3,Saloon,,TOYOTA,Victoria Island,Lagos,Car Classic,0
2908,ID_8O5PP14,2010-07-25,2011-07-24,Male,40.0,2010-07-25,1,Saloon,Ash,TOYOTA,,,Car Classic,0
2909,ID_8ODN1D7,2010-12-02,2011-12-01,Male,30.0,2010-12-02,1,,,nan,,,CarSafe,0
2910,ID_8ODNWAO,2010-01-01,2010-12-31,,20.0,2010-01-01,3,,,nan,Lagos,Lagos,Muuve,1
2911,ID_8OGAXVK,2010-09-26,2011-09-12,Male,30.0,2010-09-26,1,Saloon,Silver,TOYOTA,Ajah,Lagos,Car Classic,0
2912,ID_8OGG4ON,2010-10-14,2011-10-13,Male,66.0,2010-10-14,1,,,nan,,,CarSafe,0
2913,ID_8OHIMV4,2010-07-19,2011-07-18,Female,35.0,2010-07-19,2,Saloon,Black,TOYOTA,Sapele,Delta,Car Classic,0
2914,ID_8ONPZY8,2010-10-31,2011-10-30,Female,45.0,2010-10-31,3,,,nan,Etsako West,Etsako-West,Car Classic,0
2915,ID_8OR24A8,2010-03-01,2011-02-12,Female,40.0,2010-03-01,2,JEEP,,ACURA,Obia/Akpor,Obia-Akpor,Car Classic,1
2916,ID_8OTNBK3,2010-01-11,2011-01-07,Male,44.0,2010-01-11,1,,Red,Land Rover,Ibadan South West,Ibadan-West,Car Classic,0
2917,ID_8OYHXR3,2010-08-29,2011-08-28,Female,42.0,2010-08-29,1,,,nan,Victoria Island,Lagos,Car Classic,0
2918,ID_8OYKWLM,2010-08-08,2011-08-07,Male,36.0,2010-08-08,1,,,nan,,,CarSafe,0
2919,ID_8P2UGYO,2010-12-31,2011-12-30,Male,20.0,2010-12-31,1,,,nan,,,CarSafe,0
2920,ID_8P7BZLN,2010-01-08,2011-01-07,Male,20.0,2010-01-08,1,Saloon,,Lexus,,,CarSafe,0
2921,ID_8P9IML9,2010-03-01,2011-03-01,Male,42.0,2010-03-01,1,Saloon,,TOYOTA,,,CarSafe,0
2922,ID_8PDYR2F,2010-07-25,2011-07-24,Female,52.0,2010-07-25,1,JEEP,Red,Range Rover,,,Car Classic,0
2923,ID_8PFMFRZ,2010-07-18,2011-07-17,Female,36.0,2010-07-18,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,1
2924,ID_8PKK5LZ,2010-03-15,2011-03-14,Male,39.0,2010-03-15,1,JEEP,Gold,Lexus,Kosofe,Benue,Car Classic,0
2925,ID_8PQZNNV,2010-08-05,2011-08-03,Male,46.0,2010-08-05,3,JEEP,Black,Range Rover,Lekki,Lagos,Car Classic,0
2926,ID_8PSZW1A,2010-07-01,2011-02-03,Male,28.0,2010-07-01,1,Saloon,Green,Kia,Lagos Island,Lagos,Car Classic,0
2927,ID_8PXMQ9S,2010-12-23,2011-12-22,Male,40.0,2010-12-23,1,,,nan,,,CarSafe,0
2928,ID_8Q2HO3L,2010-02-16,2011-02-15,Male,50.0,2010-02-16,1,Saloon,,Nissan,Surulere,Lagos,CarSafe,0
2929,ID_8Q2MALN,2010-11-04,2011-11-03,Male,52.0,2010-11-04,1,,,nan,ISHERI,Benue,Car Classic,1
2930,ID_8QCL9XQ,2010-05-21,2011-05-26,Male,40.0,2010-05-21,1,Saloon,White,Mercedes,Lagos Island,Lagos,Car Classic,1
2931,ID_8QJP9GY,2010-07-25,2011-07-24,Female,31.0,2010-07-25,1,JEEP,,Hyundai,Victoria Island,Lagos,Car Classic,0
2932,ID_8QL5ZK8,2010-10-28,2011-10-26,Male,59.0,2010-10-28,1,,,nan,,,CarSafe,0
2933,ID_8QWAFLH,2010-11-05,2011-11-04,,,2010-11-05,1,,,nan,,,Car Classic,0
2934,ID_8QWYG7J,2010-10-30,2011-10-28,Female,64.0,2010-10-30,1,JEEP,,Lexus,Oredo,Benue,Car Classic,0
2935,ID_8R0YTHU,2010-09-09,2011-04-29,Male,45.0,2010-09-09,2,,Blue,Mercedes,Lagos Mainland,Lagos,Car Classic,0
2936,ID_8R6HY2Y,2010-10-16,2011-10-15,Female,36.0,2010-10-16,1,,,nan,,,Car Classic,0
2937,ID_8R7XBSK,2010-08-01,2011-07-31,Male,49.0,2010-08-01,1,Saloon,,TOYOTA,,,CarSafe,0
2938,ID_8R89BRN,2010-06-14,2011-06-13,Female,39.0,2010-06-14,1,Saloon,Blue,Honda,,,Car Classic,0
2939,ID_8R9DSOO,2010-07-22,2011-07-17,Male,34.0,2010-07-22,1,Saloon,White,TOYOTA,,,Car Classic,0
2940,ID_8RCFHCI,2010-01-16,2011-01-15,Male,49.0,2010-01-16,1,Saloon,,TOYOTA,,,CarSafe,0
2941,ID_8RS19AU,2010-11-01,2011-05-11,Male,33.0,2010-11-01,2,,,nan,ISHERI,Benue,Car Classic,0
2942,ID_8RS8QMD,2010-03-25,2011-03-23,Male,44.0,2010-03-25,1,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0
2943,ID_8RWJ3RR,2010-10-31,2011-10-30,Male,41.0,2010-10-31,1,Saloon,,Honda,Victoria Island,Lagos,Car Classic,0
2944,ID_8RYTMSJ,2010-06-11,2011-02-22,Joint Gender,38.0,2010-06-11,1,,,Lexus,Ikeja,Lagos,Car Classic,0
2945,ID_8S3FYLC,2010-09-14,2011-09-12,Male,45.0,2010-09-14,1,,,nan,,,CarSafe,0
2946,ID_8SAC70U,2010-05-21,2011-05-20,Male,36.0,2010-05-21,1,Saloon,Black,Honda,,,Car Classic,0
2947,ID_8SBIZUT,2010-04-27,2011-04-12,Male,34.0,2010-04-27,1,Saloon,Grey,TOYOTA,,,Car Classic,0
2948,ID_8SBNGBS,2010-07-05,2011-07-04,Male,68.0,2010-07-05,1,Saloon,,Peugeot,,,CarSafe,0
2949,ID_8SHAWT8,2010-08-19,2011-08-16,Male,38.0,2010-08-19,1,,,nan,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
2950,ID_8SIFGEF,2010-01-21,2011-01-20,Joint Gender,73.0,2010-01-21,1,Saloon,White,TOYOTA,Alimosho,Lagos,Car Classic,0
2951,ID_8SJ5TBV,2010-10-31,2011-10-30,Male,51.0,2010-10-31,4,,,Range Rover,Port Harcourt,Rivers,Car Classic,0
2952,ID_8SXXDKP,2010-03-04,2011-03-02,Male,56.0,2010-03-04,1,JEEP,Black,Honda,,,Car Classic,0
2953,ID_8SZIJ2I,2010-05-21,2011-05-20,Female,36.0,2010-05-21,1,Saloon,,Honda,,,CarSafe,0
2954,ID_8T0JBXM,2010-10-23,2011-10-22,Female,32.0,2010-10-23,1,,,nan,,,CarSafe,0
2955,ID_8T1IXLU,2010-04-30,2011-04-28,Male,36.0,2010-04-30,2,Saloon,,Hyundai,Warri,Delta,Car Classic,1
2956,ID_8T2HPD7,2010-06-06,2011-06-05,Female,38.0,2010-06-06,1,Saloon,Silver,TOYOTA,,,Car Classic,1
2957,ID_8T4AN71,2010-04-17,2011-04-16,,34.0,2010-04-17,2,Saloon,White,Kia,Surulere,Lagos,Car Classic,0
2958,ID_8T5HOFH,2010-02-28,2011-02-28,Female,37.0,2010-02-28,1,,White,Ford,Victoria Island,Lagos,CVTP,0
2959,ID_8T6LGM8,2010-02-21,2011-02-20,,,2010-02-21,1,,Red,Hyundai,Ikeja,Lagos,Car Classic,0
2960,ID_8T7EEFU,2010-12-19,2011-12-18,,20.0,2010-12-19,1,,,Ford,Minna,Niger-State,Car Plus,0
2961,ID_8TBTGR0,2010-04-02,2011-04-01,Male,55.0,2010-04-02,1,Saloon,,TOYOTA,,,CarSafe,0
2962,ID_8TI40H8,2010-03-12,2011-03-11,Male,,2010-03-12,1,Saloon,,Lexus,,,CarSafe,0
2963,ID_8TMU89V,2010-05-06,2011-05-05,Male,,2010-05-06,1,Saloon,,TOYOTA,,,CarSafe,0
2964,ID_8TPO8TN,2010-08-02,2011-08-01,Female,40.0,2010-08-02,1,Saloon,,TOYOTA,,,CarSafe,0
2965,ID_8TQVTBO,2010-03-02,2011-03-01,Male,54.0,2010-03-02,1,JEEP,Black,TOYOTA,Ilupeju,Lagos,Car Classic,0
2966,ID_8TZBSAN,2010-11-07,2011-11-06,Male,47.0,2010-11-07,3,JEEP,,TOYOTA,Ikeja,Lagos,Car Classic,0
2967,ID_8U3XAIT,2010-08-30,2011-08-28,Male,45.0,2010-08-30,3,JEEP,,Lexus,Owerri-Municipal,Owerri-Municipal,Car Classic,0
2968,ID_8UAW1N2,2010-04-17,2011-04-16,Female,38.0,2010-04-17,1,JEEP,,Pontiac,,,Car Classic,1
2969,ID_8UBZLDM,2010-01-07,2011-01-06,Male,20.0,2010-01-07,1,Saloon,,TOYOTA,,,CarSafe,0
2970,ID_8UFC1S7,2010-06-19,2011-06-17,Male,42.0,2010-06-19,1,JEEP,,ACURA,,,CarSafe,0
2971,ID_8UJJQ18,2010-01-17,2011-01-16,Male,51.0,2010-01-17,2,JEEP,Black,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
2972,ID_8UPDF2V,2010-04-27,2011-04-26,Male,67.0,2010-04-27,2,Saloon,,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
2973,ID_8UQ7E0K,2010-11-03,2011-11-02,Female,45.0,2010-11-03,2,JEEP,,TOYOTA,Uvwie,Benue,Car Classic,0
2974,ID_8UREJW2,2010-02-14,2011-02-13,,27.0,2010-02-14,1,,Brown,TOYOTA,Ikeja,Lagos,Car Classic,0
2975,ID_8V9WEMR,2010-10-28,2011-10-27,Male,44.0,2010-10-28,1,,,nan,,,CarSafe,0
2976,ID_8VB0OYS,2010-11-19,2011-11-18,Female,,2010-11-19,2,,,nan,Ikeja,Lagos,CarSafe,0
2977,ID_8VE9IQF,2010-02-09,2011-02-08,Male,68.0,2010-02-09,1,,,TOYOTA,Port Harcourt,Rivers,Car Classic,0
2978,ID_8VGEXHV,2010-11-08,2011-11-07,Female,35.0,2010-11-08,1,,,nan,,,Car Classic,0
2979,ID_8VH4GWS,2010-02-15,2010-12-31,,20.0,2010-02-15,3,,,nan,Ilorin,Kwara,CVTP,0
2980,ID_8VIXLM4,2010-01-20,2011-01-19,Male,57.0,2010-01-20,1,Saloon,,TOYOTA,,,CarSafe,0
2981,ID_8VLIK66,2010-03-27,2011-03-26,Male,36.0,2010-03-27,1,Saloon,Grey,TOYOTA,,,Car Classic,0
2982,ID_8VNTR1A,2010-12-27,2011-12-26,Joint Gender,45.0,2010-12-27,1,,,nan,,,CarSafe,0
2983,ID_8VPMPEJ,2010-07-25,2011-07-24,Female,31.0,2010-07-25,1,,,Hyundai,Victoria Island,Lagos,Car Classic,0
2984,ID_8W1UHCI,2010-07-26,2011-07-25,Male,40.0,2010-07-26,1,Saloon,Blue,TOYOTA,Alimosho,Lagos,Car Classic,1
2985,ID_8W484FG,2010-06-28,2011-06-27,,,2010-06-28,2,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
2986,ID_8W6IETA,2010-05-08,2011-05-07,Female,55.0,2010-05-08,1,Saloon,Black,Lexus,,,Car Classic,1
2987,ID_8W8D58A,2010-02-14,2011-02-10,Female,,2010-02-14,1,JEEP,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
2988,ID_8W9YVO5,2010-02-22,2011-02-21,Male,31.0,2010-02-22,1,Saloon,Grey,Lexus,Ipaja,Lagos,Car Plus,0
2989,ID_8WB0Z9V,2010-09-17,2011-09-16,Female,66.0,2010-09-17,1,JEEP,Black,Range Rover,Festac,Benue,Customized Motor,0
2990,ID_8WDRTFV,2010-01-29,2011-01-28,,33.0,2010-01-29,1,JEEP,Black,Ford,Eti-Osa,Eti-Osa,Car Classic,0
2991,ID_8WGWVWM,2010-05-28,2011-05-27,Male,46.0,2010-05-28,3,JEEP,,ACURA,Minna,Niger-State,Car Plus,0
